start_idx,end_idx,start_time,end_time,duration_candles,duration_hours,min_compression_ratio,mean_compression_ratio,vol_trend_ratio,mean_taker_buy_ratio,taker_drift,up_move_max,down_move_max,net_return_24h,outcome_category
313573,313579,2023-12-26 12:50:00+00:00,2023-12-26 13:20:00+00:00,7,0.58,0.6124,0.6758,0.7395,0.5274,-0.0863,0.0114,0.0256,0.0045,CATEGORY_B_DOWNWARD_EXPANSION
313708,313715,2023-12-27 00:05:00+00:00,2023-12-27 00:40:00+00:00,8,0.67,0.3142,0.3932,0.7284,0.4999,-0.0243,0.0324,0.0074,0.0285,CATEGORY_A_UPWARD_EXPANSION
313787,313802,2023-12-27 06:40:00+00:00,2023-12-27 07:55:00+00:00,16,1.33,0.3616,0.4117,0.9426,0.562,0.2603,0.0314,0.0013,0.014,CATEGORY_A_UPWARD_EXPANSION
313825,313830,2023-12-27 09:50:00+00:00,2023-12-27 10:15:00+00:00,6,0.5,0.4209,0.4843,0.4344,0.6213,-0.1533,0.0249,0.0004,0.0096,CATEGORY_A_UPWARD_EXPANSION
314035,314043,2023-12-28 03:20:00+00:00,2023-12-28 04:00:00+00:00,9,0.75,0.472,0.5836,0.864,0.4276,0.0643,0.0048,0.0306,-0.0162,CATEGORY_B_DOWNWARD_EXPANSION
314114,314124,2023-12-28 09:55:00+00:00,2023-12-28 10:45:00+00:00,11,0.92,0.4734,0.6262,0.9471,0.5658,0.0459,0.0,0.0254,-0.0105,CATEGORY_B_DOWNWARD_EXPANSION
314129,314134,2023-12-28 11:10:00+00:00,2023-12-28 11:35:00+00:00,6,0.5,0.6263,0.6431,0.5204,0.4862,-0.0332,0.0016,0.0224,-0.0046,CATEGORY_B_DOWNWARD_EXPANSION
314336,314342,2023-12-29 04:25:00+00:00,2023-12-29 04:55:00+00:00,7,0.58,0.3521,0.5012,1.1594,0.4534,0.0051,0.0105,0.0319,-0.0158,CATEGORY_B_DOWNWARD_EXPANSION
314410,314417,2023-12-29 10:35:00+00:00,2023-12-29 11:10:00+00:00,8,0.67,0.3743,0.426,0.9677,0.4942,-0.0147,0.0086,0.0338,-0.0189,CATEGORY_B_DOWNWARD_EXPANSION
314519,314530,2023-12-29 19:40:00+00:00,2023-12-29 20:35:00+00:00,12,1.0,0.3276,0.5067,0.9741,0.5307,0.0141,0.0146,0.0167,0.0061,CATEGORY_C_FALSE_OR_CHOP
314574,314597,2023-12-30 00:15:00+00:00,2023-12-30 02:10:00+00:00,24,2.0,0.3567,0.5081,0.8779,0.5321,0.0023,0.0116,0.0144,0.0024,CATEGORY_C_FALSE_OR_CHOP
314795,314802,2023-12-30 18:40:00+00:00,2023-12-30 19:15:00+00:00,8,0.67,0.5674,0.6246,0.8829,0.4996,0.084,0.0124,0.0097,0.0057,CATEGORY_C_FALSE_OR_CHOP
314921,314926,2023-12-31 05:10:00+00:00,2023-12-31 05:35:00+00:00,6,0.5,0.5108,0.5976,0.7875,0.4245,0.0596,0.016,0.0039,0.0014,CATEGORY_C_FALSE_OR_CHOP
314933,314938,2023-12-31 06:10:00+00:00,2023-12-31 06:35:00+00:00,6,0.5,0.621,0.6321,0.7946,0.4516,-0.0545,0.0153,0.0046,0.0024,CATEGORY_C_FALSE_OR_CHOP
314997,315003,2023-12-31 11:30:00+00:00,2023-12-31 12:00:00+00:00,7,0.58,0.5807,0.643,1.5145,0.3866,-0.0979,0.0073,0.0096,0.0054,CATEGORY_C_FALSE_OR_CHOP
315715,315720,2024-01-02 23:20:00+00:00,2024-01-02 23:45:00+00:00,6,0.5,0.5125,0.676,1.2676,0.4287,0.0537,0.0149,0.091,-0.0452,CATEGORY_B_DOWNWARD_EXPANSION
315762,315775,2024-01-03 03:15:00+00:00,2024-01-03 04:20:00+00:00,14,1.17,0.366,0.5039,1.1497,0.4433,0.0447,0.0052,0.0997,-0.0475,CATEGORY_B_DOWNWARD_EXPANSION
316298,316304,2024-01-04 23:55:00+00:00,2024-01-05 00:25:00+00:00,7,0.58,0.4577,0.5277,0.8163,0.4782,0.0567,0.0031,0.04,-0.004,CATEGORY_B_DOWNWARD_EXPANSION
316360,316366,2024-01-05 05:05:00+00:00,2024-01-05 05:35:00+00:00,7,0.58,0.5177,0.5637,1.3614,0.5309,-0.0346,0.0148,0.0139,0.0014,CATEGORY_C_FALSE_OR_CHOP
316526,316531,2024-01-05 18:55:00+00:00,2024-01-05 19:20:00+00:00,6,0.5,0.5551,0.6006,0.7492,0.5192,0.0418,0.016,0.006,0.0052,CATEGORY_C_FALSE_OR_CHOP
316591,316599,2024-01-06 00:20:00+00:00,2024-01-06 01:00:00+00:00,9,0.75,0.3968,0.4914,0.6909,0.4434,-0.0091,0.0041,0.0155,0.0001,CATEGORY_C_FALSE_OR_CHOP
316604,316610,2024-01-06 01:25:00+00:00,2024-01-06 01:55:00+00:00,7,0.58,0.2799,0.3173,1.0022,0.4048,-0.1999,0.0066,0.013,-0.0001,CATEGORY_C_FALSE_OR_CHOP
316615,316622,2024-01-06 02:20:00+00:00,2024-01-06 02:55:00+00:00,8,0.67,0.2862,0.3075,0.7589,0.4899,-0.1431,0.008,0.0117,0.0005,CATEGORY_C_FALSE_OR_CHOP
316624,316630,2024-01-06 03:05:00+00:00,2024-01-06 03:35:00+00:00,7,0.58,0.4932,0.5095,1.2114,0.5586,-0.0485,0.007,0.0126,-0.0001,CATEGORY_C_FALSE_OR_CHOP
316688,316695,2024-01-06 08:25:00+00:00,2024-01-06 09:00:00+00:00,8,0.67,0.5377,0.5709,0.6335,0.4958,0.0919,0.0133,0.0034,0.0082,CATEGORY_C_FALSE_OR_CHOP
316697,316704,2024-01-06 09:10:00+00:00,2024-01-06 09:45:00+00:00,8,0.67,0.3496,0.4292,0.9844,0.4883,0.002,0.0128,0.004,0.0062,CATEGORY_C_FALSE_OR_CHOP
316973,316978,2024-01-07 08:10:00+00:00,2024-01-07 08:35:00+00:00,6,0.5,0.7122,0.7618,0.9784,0.5062,0.0429,0.0081,0.0215,-0.0044,CATEGORY_B_DOWNWARD_EXPANSION
317093,317107,2024-01-07 18:10:00+00:00,2024-01-07 19:20:00+00:00,15,1.25,0.5736,0.6618,0.6952,0.5016,-0.0691,0.0722,0.0202,0.0643,CATEGORY_A_UPWARD_EXPANSION
317269,317280,2024-01-08 08:50:00+00:00,2024-01-08 09:45:00+00:00,12,1.0,0.4316,0.5616,0.8408,0.4676,-0.0012,0.0776,0.0047,0.0607,CATEGORY_A_UPWARD_EXPANSION
317445,317450,2024-01-08 23:30:00+00:00,2024-01-08 23:55:00+00:00,6,0.5,0.5463,0.5858,0.8931,0.463,0.1555,0.0217,0.0469,-0.0179,CATEGORY_B_DOWNWARD_EXPANSION
317484,317496,2024-01-09 02:45:00+00:00,2024-01-09 03:45:00+00:00,13,1.08,0.4369,0.5121,0.9038,0.5249,-0.0965,0.0236,0.0452,-0.0169,CATEGORY_B_DOWNWARD_EXPANSION
317539,317546,2024-01-09 07:20:00+00:00,2024-01-09 07:55:00+00:00,8,0.67,0.3338,0.355,0.9657,0.3835,-0.1777,0.0245,0.0444,-0.0228,CATEGORY_B_DOWNWARD_EXPANSION
317800,317810,2024-01-10 05:05:00+00:00,2024-01-10 05:55:00+00:00,11,0.92,0.1162,0.2678,0.8046,0.458,-0.0316,0.0374,0.0364,0.002,CATEGORY_C_FALSE_OR_CHOP
318059,318064,2024-01-11 02:40:00+00:00,2024-01-11 03:05:00+00:00,6,0.5,0.3523,0.383,1.717,0.4705,-0.027,0.0515,0.0207,-0.0102,CATEGORY_A_UPWARD_EXPANSION
318078,318088,2024-01-11 04:15:00+00:00,2024-01-11 05:05:00+00:00,11,0.92,0.2532,0.3364,1.2385,0.4143,-0.1314,0.0574,0.0152,-0.0061,CATEGORY_A_UPWARD_EXPANSION
318118,318124,2024-01-11 07:35:00+00:00,2024-01-11 08:05:00+00:00,7,0.58,0.3333,0.3573,0.9569,0.4938,0.0393,0.0625,0.0105,-0.0046,CATEGORY_A_UPWARD_EXPANSION
318126,318132,2024-01-11 08:15:00+00:00,2024-01-11 08:45:00+00:00,7,0.58,0.3305,0.3559,1.0137,0.5615,0.0684,0.0595,0.0133,-0.0094,CATEGORY_A_UPWARD_EXPANSION
318134,318140,2024-01-11 08:55:00+00:00,2024-01-11 09:25:00+00:00,7,0.58,0.3253,0.3706,0.6951,0.5433,-0.0328,0.0576,0.0165,-0.0146,CATEGORY_A_UPWARD_EXPANSION
318307,318312,2024-01-11 23:20:00+00:00,2024-01-11 23:45:00+00:00,6,0.5,0.4949,0.5326,1.2314,0.4347,-0.0901,0.0021,0.1059,-0.0784,CATEGORY_B_DOWNWARD_EXPANSION
318441,318450,2024-01-12 10:30:00+00:00,2024-01-12 11:15:00+00:00,10,0.83,0.3813,0.4417,0.7213,0.5119,-0.1139,0.0058,0.0979,-0.0731,CATEGORY_B_DOWNWARD_EXPANSION
318645,318652,2024-01-13 03:30:00+00:00,2024-01-13 04:05:00+00:00,8,0.67,0.2785,0.3969,1.0685,0.4386,-0.0012,0.0159,0.0017,0.0022,CATEGORY_C_FALSE_OR_CHOP
318762,318771,2024-01-13 13:15:00+00:00,2024-01-13 14:00:00+00:00,10,0.83,0.3188,0.3566,1.1661,0.5303,-0.0262,0.0114,0.0048,0.0041,CATEGORY_C_FALSE_OR_CHOP
318814,318820,2024-01-13 17:35:00+00:00,2024-01-13 18:05:00+00:00,7,0.58,0.4365,0.4486,0.948,0.5153,0.0361,0.0062,0.0059,0.0041,CATEGORY_C_FALSE_OR_CHOP
318858,318863,2024-01-13 21:15:00+00:00,2024-01-13 21:40:00+00:00,6,0.5,0.4392,0.4539,0.9725,0.5173,0.1064,0.0038,0.0214,-0.0142,CATEGORY_B_DOWNWARD_EXPANSION
318884,318890,2024-01-13 23:25:00+00:00,2024-01-13 23:55:00+00:00,7,0.58,0.4561,0.5805,0.7946,0.4756,-0.0074,0.0054,0.0263,-0.026,CATEGORY_B_DOWNWARD_EXPANSION
318905,318912,2024-01-14 01:10:00+00:00,2024-01-14 01:45:00+00:00,8,0.67,0.4475,0.5538,0.862,0.5938,-0.0406,0.0057,0.0261,-0.0114,CATEGORY_B_DOWNWARD_EXPANSION
318914,318921,2024-01-14 01:55:00+00:00,2024-01-14 02:30:00+00:00,8,0.67,0.4783,0.5043,1.3792,0.4861,0.0008,0.0089,0.0229,-0.0093,CATEGORY_B_DOWNWARD_EXPANSION
318946,318951,2024-01-14 04:35:00+00:00,2024-01-14 05:00:00+00:00,6,0.5,0.4771,0.5098,1.1503,0.4704,-0.1231,0.0107,0.0213,0.0019,CATEGORY_B_DOWNWARD_EXPANSION
318959,318964,2024-01-14 05:40:00+00:00,2024-01-14 06:05:00+00:00,6,0.5,0.3512,0.3996,1.644,0.5986,-0.0716,0.0066,0.0252,-0.0011,CATEGORY_B_DOWNWARD_EXPANSION
318966,318971,2024-01-14 06:15:00+00:00,2024-01-14 06:40:00+00:00,6,0.5,0.5112,0.5396,1.2143,0.554,-0.089,0.0053,0.0265,-0.005,CATEGORY_B_DOWNWARD_EXPANSION
319049,319054,2024-01-14 13:10:00+00:00,2024-01-14 13:35:00+00:00,6,0.5,0.4707,0.5962,0.5052,0.5214,0.0201,0.0046,0.0256,-0.0014,CATEGORY_B_DOWNWARD_EXPANSION
319299,319305,2024-01-15 10:00:00+00:00,2024-01-15 10:30:00+00:00,7,0.58,0.5728,0.5997,0.8128,0.4314,0.042,0.0175,0.0115,0.0047,CATEGORY_C_FALSE_OR_CHOP
319384,319389,2024-01-15 17:05:00+00:00,2024-01-15 17:30:00+00:00,6,0.5,0.4559,0.5179,0.7088,0.4787,0.0297,0.017,0.0154,0.0092,CATEGORY_C_FALSE_OR_CHOP
319594,319603,2024-01-16 10:35:00+00:00,2024-01-16 11:20:00+00:00,10,0.83,0.4426,0.5647,0.9916,0.5293,0.0626,0.0164,0.0192,-0.003,CATEGORY_C_FALSE_OR_CHOP
319741,319748,2024-01-16 22:50:00+00:00,2024-01-16 23:25:00+00:00,8,0.67,0.3987,0.4666,1.0476,0.4543,-0.0305,0.0004,0.0232,-0.0114,CATEGORY_B_DOWNWARD_EXPANSION
319754,319769,2024-01-16 23:55:00+00:00,2024-01-17 01:10:00+00:00,16,1.33,0.2328,0.2806,0.7381,0.4739,-0.0226,0.0024,0.0207,-0.0114,CATEGORY_B_DOWNWARD_EXPANSION
319829,319836,2024-01-17 06:10:00+00:00,2024-01-17 06:45:00+00:00,8,0.67,0.4018,0.4308,1.1222,0.4754,-0.02,0.0015,0.0154,-0.0019,CATEGORY_C_FALSE_OR_CHOP
319864,319873,2024-01-17 09:05:00+00:00,2024-01-17 09:50:00+00:00,10,0.83,0.3789,0.441,0.7168,0.4418,-0.1393,0.005,0.0121,0.0009,CATEGORY_C_FALSE_OR_CHOP
320047,320055,2024-01-18 00:20:00+00:00,2024-01-18 01:00:00+00:00,9,0.75,0.2902,0.4575,1.1408,0.4433,-0.0441,0.0054,0.0472,-0.0344,CATEGORY_B_DOWNWARD_EXPANSION
320073,320081,2024-01-18 02:30:00+00:00,2024-01-18 03:10:00+00:00,9,0.75,0.3341,0.4093,0.632,0.3541,-0.0672,0.0072,0.0456,-0.0364,CATEGORY_B_DOWNWARD_EXPANSION
320136,320144,2024-01-18 07:45:00+00:00,2024-01-18 08:25:00+00:00,9,0.75,0.4362,0.4895,1.0836,0.4461,-0.0911,0.0002,0.0509,-0.0391,CATEGORY_B_DOWNWARD_EXPANSION
320394,320409,2024-01-19 05:15:00+00:00,2024-01-19 06:30:00+00:00,16,1.33,0.3354,0.3879,1.1397,0.5614,-0.0446,0.0218,0.0246,0.0094,CATEGORY_C_FALSE_OR_CHOP
320450,320456,2024-01-19 09:55:00+00:00,2024-01-19 10:25:00+00:00,7,0.58,0.452,0.4742,1.05,0.5017,-0.0876,0.0188,0.0275,0.004,CATEGORY_B_DOWNWARD_EXPANSION
320463,320470,2024-01-19 11:00:00+00:00,2024-01-19 11:35:00+00:00,8,0.67,0.4722,0.5076,0.7825,0.4574,0.1253,0.018,0.0282,0.0024,CATEGORY_B_DOWNWARD_EXPANSION
320476,320481,2024-01-19 12:05:00+00:00,2024-01-19 12:30:00+00:00,6,0.5,0.4615,0.4895,1.2458,0.394,0.0408,0.0206,0.0257,0.0057,CATEGORY_C_FALSE_OR_CHOP
320609,320618,2024-01-19 23:10:00+00:00,2024-01-19 23:55:00+00:00,10,0.83,0.2193,0.395,0.4772,0.4926,0.0166,0.0051,0.0049,0.0009,CATEGORY_C_FALSE_OR_CHOP
320652,320665,2024-01-20 02:45:00+00:00,2024-01-20 03:50:00+00:00,14,1.17,0.2937,0.3716,0.7178,0.5343,0.0993,0.0066,0.0034,0.0021,CATEGORY_C_FALSE_OR_CHOP
320684,320696,2024-01-20 05:25:00+00:00,2024-01-20 06:25:00+00:00,13,1.08,0.2154,0.3436,1.2067,0.4711,0.0847,0.005,0.0049,-0.0007,CATEGORY_C_FALSE_OR_CHOP
320763,320768,2024-01-20 12:00:00+00:00,2024-01-20 12:25:00+00:00,6,0.5,0.3516,0.3962,0.6423,0.5098,-0.1322,0.0067,0.0028,0.004,CATEGORY_C_FALSE_OR_CHOP
320824,320832,2024-01-20 17:05:00+00:00,2024-01-20 17:45:00+00:00,9,0.75,0.4098,0.4755,0.7248,0.4905,-0.1756,0.0078,0.0007,0.0026,CATEGORY_C_FALSE_OR_CHOP
320917,320926,2024-01-21 00:50:00+00:00,2024-01-21 01:35:00+00:00,10,0.83,0.4778,0.6479,0.9706,0.5003,0.0859,0.0047,0.0101,-0.0062,CATEGORY_C_FALSE_OR_CHOP
320928,320935,2024-01-21 01:45:00+00:00,2024-01-21 02:20:00+00:00,8,0.67,0.3791,0.4138,1.0098,0.4025,-0.0698,0.0053,0.0095,-0.0069,CATEGORY_C_FALSE_OR_CHOP
320960,320966,2024-01-21 04:25:00+00:00,2024-01-21 04:55:00+00:00,7,0.58,0.1815,0.3248,0.5386,0.4829,-0.1183,0.005,0.0217,-0.0213,CATEGORY_B_DOWNWARD_EXPANSION
320971,320979,2024-01-21 05:20:00+00:00,2024-01-21 06:00:00+00:00,9,0.75,0.2942,0.4049,1.0969,0.3388,0.0541,0.0059,0.0228,-0.0128,CATEGORY_B_DOWNWARD_EXPANSION
321116,321125,2024-01-21 17:25:00+00:00,2024-01-21 18:10:00+00:00,10,0.83,0.6624,0.7417,0.8691,0.4506,-0.1212,0.0037,0.0313,-0.0241,CATEGORY_B_DOWNWARD_EXPANSION
321493,321506,2024-01-23 00:50:00+00:00,2024-01-23 01:55:00+00:00,14,1.17,0.5252,0.6064,0.7563,0.491,-0.0838,0.0105,0.032,-0.0015,CATEGORY_B_DOWNWARD_EXPANSION
321514,321519,2024-01-23 02:35:00+00:00,2024-01-23 03:00:00+00:00,6,0.5,0.5431,0.5747,0.7163,0.5357,0.0769,0.0048,0.0375,-0.0078,CATEGORY_B_DOWNWARD_EXPANSION
321524,321530,2024-01-23 03:25:00+00:00,2024-01-23 03:55:00+00:00,7,0.58,0.3651,0.4197,0.8627,0.4408,-0.0189,0.0062,0.0361,-0.0097,CATEGORY_B_DOWNWARD_EXPANSION
321745,321750,2024-01-23 21:50:00+00:00,2024-01-23 22:15:00+00:00,6,0.5,0.4258,0.5697,1.1349,0.573,0.0829,0.0312,0.0,0.013,CATEGORY_A_UPWARD_EXPANSION
321800,321807,2024-01-24 02:25:00+00:00,2024-01-24 03:00:00+00:00,8,0.67,0.4938,0.5703,1.0163,0.406,-0.1154,0.0204,0.0065,0.0062,CATEGORY_A_UPWARD_EXPANSION
321913,321921,2024-01-24 11:50:00+00:00,2024-01-24 12:30:00+00:00,9,0.75,0.4979,0.5698,0.8663,0.4912,-0.0811,0.0027,0.0176,-0.009,CATEGORY_C_FALSE_OR_CHOP
322004,322009,2024-01-24 19:25:00+00:00,2024-01-24 19:50:00+00:00,6,0.5,0.5484,0.6512,1.8375,0.4533,0.001,0.0144,0.0062,0.0054,CATEGORY_C_FALSE_OR_CHOP
322035,322046,2024-01-24 22:00:00+00:00,2024-01-24 22:55:00+00:00,12,1.0,0.5724,0.6874,0.5483,0.4686,-0.129,0.0106,0.0082,0.002,CATEGORY_C_FALSE_OR_CHOP
322052,322057,2024-01-24 23:25:00+00:00,2024-01-24 23:50:00+00:00,6,0.5,0.4998,0.6163,1.002,0.5264,-0.0348,0.0038,0.0148,-0.005,CATEGORY_C_FALSE_OR_CHOP
322059,322065,2024-01-25 00:00:00+00:00,2024-01-25 00:30:00+00:00,7,0.58,0.4153,0.5234,0.7848,0.4425,-0.027,0.0068,0.012,-0.0024,CATEGORY_C_FALSE_OR_CHOP
322101,322108,2024-01-25 03:30:00+00:00,2024-01-25 04:05:00+00:00,8,0.67,0.4078,0.5016,0.9935,0.4472,-0.0358,0.0075,0.0113,0.0031,CATEGORY_C_FALSE_OR_CHOP
322149,322154,2024-01-25 07:30:00+00:00,2024-01-25 07:55:00+00:00,6,0.5,0.4462,0.5059,0.7719,0.571,0.0975,0.0042,0.0145,-0.004,CATEGORY_C_FALSE_OR_CHOP
322162,322167,2024-01-25 08:35:00+00:00,2024-01-25 09:00:00+00:00,6,0.5,0.4827,0.4993,0.9352,0.4101,-0.1024,0.0058,0.013,0.0015,CATEGORY_C_FALSE_OR_CHOP
322329,322336,2024-01-25 22:30:00+00:00,2024-01-25 23:05:00+00:00,8,0.67,0.4488,0.5354,1.2919,0.4918,-0.0673,0.0576,0.0031,0.0495,CATEGORY_A_UPWARD_EXPANSION
322339,322348,2024-01-25 23:20:00+00:00,2024-01-26 00:05:00+00:00,10,0.83,0.4905,0.5403,1.1368,0.4869,-0.0073,0.0575,0.0032,0.0472,CATEGORY_A_UPWARD_EXPANSION
322353,322358,2024-01-26 00:30:00+00:00,2024-01-26 00:55:00+00:00,6,0.5,0.562,0.6092,1.0975,0.4601,-0.1877,0.0589,0.0018,0.0474,CATEGORY_A_UPWARD_EXPANSION
322420,322425,2024-01-26 06:05:00+00:00,2024-01-26 06:30:00+00:00,6,0.5,0.5427,0.562,0.7064,0.4075,-0.1255,0.053,0.0056,0.0412,CATEGORY_A_UPWARD_EXPANSION
322645,322651,2024-01-27 00:50:00+00:00,2024-01-27 01:20:00+00:00,7,0.58,0.4437,0.5026,0.6529,0.475,0.0695,0.0087,0.0105,0.0085,CATEGORY_C_FALSE_OR_CHOP
322661,322672,2024-01-27 02:10:00+00:00,2024-01-27 03:05:00+00:00,12,1.0,0.3583,0.4606,1.1856,0.4147,-0.0989,0.0103,0.01,0.0072,CATEGORY_C_FALSE_OR_CHOP
322681,322687,2024-01-27 03:50:00+00:00,2024-01-27 04:20:00+00:00,7,0.58,0.3484,0.3985,0.4186,0.3444,0.1235,0.014,0.0101,0.0138,CATEGORY_C_FALSE_OR_CHOP
322771,322778,2024-01-27 11:20:00+00:00,2024-01-27 11:55:00+00:00,8,0.67,0.3619,0.4414,1.3952,0.5058,0.0134,0.0259,0.0011,0.017,CATEGORY_A_UPWARD_EXPANSION
322788,322795,2024-01-27 12:45:00+00:00,2024-01-27 13:20:00+00:00,8,0.67,0.2888,0.4683,0.7866,0.4976,0.1052,0.0254,0.0013,0.0135,CATEGORY_A_UPWARD_EXPANSION
322797,322810,2024-01-27 13:30:00+00:00,2024-01-27 14:35:00+00:00,14,1.17,0.2321,0.3986,1.0669,0.442,0.0826,0.0251,0.0014,0.016,CATEGORY_A_UPWARD_EXPANSION
322840,322847,2024-01-27 17:05:00+00:00,2024-01-27 17:40:00+00:00,8,0.67,0.389,0.4185,0.8412,0.3817,0.0749,0.024,0.0022,0.008,CATEGORY_A_UPWARD_EXPANSION
322963,322968,2024-01-28 03:20:00+00:00,2024-01-28 03:45:00+00:00,6,0.5,0.4323,0.5043,0.4824,0.558,0.0004,0.0164,0.0126,0.0053,CATEGORY_C_FALSE_OR_CHOP
323279,323285,2024-01-29 05:40:00+00:00,2024-01-29 06:10:00+00:00,7,0.58,0.5158,0.6015,1.2431,0.522,0.0491,0.038,0.009,0.0284,CATEGORY_A_UPWARD_EXPANSION
323488,323493,2024-01-29 23:05:00+00:00,2024-01-29 23:30:00+00:00,6,0.5,0.4955,0.5885,1.1854,0.4874,-0.0462,0.0174,0.0058,-0.0042,CATEGORY_C_FALSE_OR_CHOP
323545,323566,2024-01-30 03:50:00+00:00,2024-01-30 05:35:00+00:00,22,1.83,0.3194,0.4249,0.5405,0.4353,0.0248,0.0112,0.0171,-0.0098,CATEGORY_C_FALSE_OR_CHOP
323569,323575,2024-01-30 05:50:00+00:00,2024-01-30 06:20:00+00:00,7,0.58,0.3587,0.4122,1.1194,0.4679,0.1258,0.0111,0.0172,-0.0085,CATEGORY_C_FALSE_OR_CHOP
323844,323853,2024-01-31 04:45:00+00:00,2024-01-31 05:30:00+00:00,10,0.83,0.3786,0.5155,0.7526,0.4692,-0.1089,0.0189,0.0244,-0.0206,CATEGORY_C_FALSE_OR_CHOP
323942,323948,2024-01-31 12:55:00+00:00,2024-01-31 13:25:00+00:00,7,0.58,0.3709,0.4697,1.0423,0.428,0.152,0.0279,0.0158,-0.009,CATEGORY_A_UPWARD_EXPANSION
324067,324074,2024-01-31 23:20:00+00:00,2024-01-31 23:55:00+00:00,8,0.67,0.4068,0.444,0.9389,0.5106,-0.1119,0.0166,0.0163,0.0118,CATEGORY_C_FALSE_OR_CHOP
324143,324148,2024-02-01 05:40:00+00:00,2024-02-01 06:05:00+00:00,6,0.5,0.5606,0.5781,1.2359,0.6313,-0.1091,0.0306,0.0047,0.023,CATEGORY_A_UPWARD_EXPANSION
324153,324164,2024-02-01 06:30:00+00:00,2024-02-01 07:25:00+00:00,12,1.0,0.3289,0.3919,0.9303,0.5088,0.0389,0.0284,0.0069,0.022,CATEGORY_A_UPWARD_EXPANSION
324202,324208,2024-02-01 10:35:00+00:00,2024-02-01 11:05:00+00:00,7,0.58,0.5327,0.5562,0.7677,0.5592,0.0365,0.0287,0.0066,0.0204,CATEGORY_A_UPWARD_EXPANSION
324348,324356,2024-02-01 22:45:00+00:00,2024-02-01 23:25:00+00:00,9,0.75,0.4786,0.5185,0.9617,0.4627,0.0666,0.0125,0.0095,0.0047,CATEGORY_C_FALSE_OR_CHOP
324400,324411,2024-02-02 03:05:00+00:00,2024-02-02 04:00:00+00:00,12,1.0,0.3123,0.4447,0.7754,0.4253,-0.0337,0.0103,0.0116,0.0033,CATEGORY_C_FALSE_OR_CHOP
324413,324419,2024-02-02 04:10:00+00:00,2024-02-02 04:40:00+00:00,7,0.58,0.4905,0.5081,1.0337,0.4344,-0.2123,0.0115,0.0104,0.0049,CATEGORY_C_FALSE_OR_CHOP
324598,324603,2024-02-02 19:35:00+00:00,2024-02-02 20:00:00+00:00,6,0.5,0.4878,0.5497,1.019,0.4837,0.1188,0.0074,0.0042,-0.0003,CATEGORY_C_FALSE_OR_CHOP
324623,324628,2024-02-02 21:40:00+00:00,2024-02-02 22:05:00+00:00,6,0.5,0.3444,0.449,0.497,0.3707,0.0331,0.0088,0.0028,0.001,CATEGORY_C_FALSE_OR_CHOP
324679,324690,2024-02-03 02:20:00+00:00,2024-02-03 03:15:00+00:00,12,1.0,0.3232,0.5352,1.1888,0.3499,0.0392,0.0015,0.0075,-0.0038,CATEGORY_C_FALSE_OR_CHOP
324700,324705,2024-02-03 04:05:00+00:00,2024-02-03 04:30:00+00:00,6,0.5,0.4145,0.4846,1.0897,0.4446,-0.04,0.0021,0.0069,-0.0057,CATEGORY_C_FALSE_OR_CHOP
324909,324916,2024-02-03 21:30:00+00:00,2024-02-03 22:05:00+00:00,8,0.67,0.433,0.5257,0.9159,0.459,0.059,0.0018,0.0116,-0.0062,CATEGORY_C_FALSE_OR_CHOP
324963,324983,2024-02-04 02:00:00+00:00,2024-02-04 03:40:00+00:00,21,1.75,0.2133,0.4412,0.5158,0.464,0.0654,0.0017,0.0191,-0.0105,CATEGORY_C_FALSE_OR_CHOP
325103,325109,2024-02-04 13:40:00+00:00,2024-02-04 14:10:00+00:00,7,0.58,0.5304,0.5734,1.3851,0.515,-0.0112,0.0131,0.0182,0.0086,CATEGORY_C_FALSE_OR_CHOP
325267,325272,2024-02-05 03:20:00+00:00,2024-02-05 03:45:00+00:00,6,0.5,0.5156,0.5446,0.7882,0.5712,-0.0746,0.0227,0.0064,0.0057,CATEGORY_A_UPWARD_EXPANSION
325582,325589,2024-02-06 05:35:00+00:00,2024-02-06 06:10:00+00:00,8,0.67,0.3637,0.3949,1.3333,0.3761,0.021,0.0157,0.0017,0.0053,CATEGORY_C_FALSE_OR_CHOP
325784,325791,2024-02-06 22:25:00+00:00,2024-02-06 23:00:00+00:00,8,0.67,0.5621,0.6165,1.3926,0.562,0.0086,0.0272,0.01,0.0226,CATEGORY_A_UPWARD_EXPANSION
325865,325871,2024-02-07 05:10:00+00:00,2024-02-07 05:40:00+00:00,7,0.58,0.4728,0.508,0.681,0.4095,-0.008,0.0419,0.0033,0.0373,CATEGORY_A_UPWARD_EXPANSION
325873,325880,2024-02-07 05:50:00+00:00,2024-02-07 06:25:00+00:00,8,0.67,0.5199,0.5554,0.9066,0.3958,-0.1004,0.0432,0.002,0.038,CATEGORY_A_UPWARD_EXPANSION
325891,325898,2024-02-07 07:20:00+00:00,2024-02-07 07:55:00+00:00,8,0.67,0.5792,0.6016,1.8117,0.3814,-0.0429,0.0434,0.0019,0.0372,CATEGORY_A_UPWARD_EXPANSION
325902,325912,2024-02-07 08:15:00+00:00,2024-02-07 09:05:00+00:00,11,0.92,0.357,0.6163,0.8848,0.4385,0.0212,0.0429,0.0024,0.041,CATEGORY_A_UPWARD_EXPANSION
